"gameKey","college","minutes","athlete","fieldGoalsMade","fieldGoalsAttempted","threePointersMade","threePointersAttempted","freeThrowsMade","freeThrowsAttempted","offensiveRebounds","defensiveRebounds","totalRebounds","assists","turnovers","steals","blockedShots","personalFouls","pointsScored"
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",11,"John Ryan",1,2,0,0,1,2,0, 1,1,0,1,1,1,0,3
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",15,"Dominique Dunning",0,6,0,1,0,2,0, 4,4,0,1,0,0,2,0
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",15,"Travis Souza",1,2,1,1,0,0,0, 3,3,0,0,0,0,2,3
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",29,"Will Davis II",3,8,0,0,2,4,1, 4,5,0,0,0,0,3,8
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",16,"Aaron Wright",0,4,0,0,3,4,1, 1,2,3,0,1,0,2,3
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",11,"Mike Best",0,1,0,0,0,0,1, 2,3,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",29,"Alex Young",2,9,0,3,4,4,0, 3,3,1,3,0,0,1,8
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",31,"Luke Nelson",4,11,2,6,2,2,0, 3,3,3,2,1,0,3,12
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",7,"Ioannis Dimakopoulos",1,3,0,1,0,0,0, 1,1,0,1,0,1,2,2
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",10,"Mamadou Ndiaye",2,5,0,0,0,1,3, 2,5,0,1,0,2,5,4
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",28,"Justin Cobbs",1,4,1,2,0,0,0, 0,0,9,2,0,0,2,3
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",2,"Jeff Powers",0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",19,"Richard Solomon",3,9,0,0,7,10,1, 7,8,0,2,0,0,2,13
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",24,"Ricky Kreklow",2,6,2,5,0,0,1, 2,3,2,2,3,0,3,6
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",29,"David Kravish",9,15,0,0,1,3,2, 8,10,2,2,0,0,2,19
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",30,"Tyrone Wallace",4,7,0,3,0,0,3, 8,11,5,0,1,1,2,8
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",27,"Jabari Bird",4,10,1,3,5,6,0, 2,2,0,0,2,1,2,14
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",17,"Jordan Mathews",2,5,1,2,1,3,0, 3,3,1,0,0,0,2,6
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",9,"Roger Moute a Bidias",0,1,0,0,1,2,0, 1,1,0,1,0,1,1,1
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",7,"Kameron Rooks",0,1,0,0,0,1,0, 5,5,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","California",8,"Sam Singer",1,1,0,0,1,2,0, 3,3,0,1,0,0,1,3
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",27,"Miles Dixon",6,9,1,1,3,5,1, 1,2,2,2,0,0,4,16
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",16,"Cole Darling",2,6,1,3,0,2,0, 2,2,2,2,1,1,4,5
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",23,"AJ Pacher",4,5,0,0,0,1,2, 2,4,2,1,0,1,4,8
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",12,"Matt Vest",0,1,0,0,0,0,0, 0,0,0,1,0,0,1,0
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",32,"Reggie Arceneaux",2,8,0,1,0,0,0, 4,4,4,4,2,0,1,4
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",27,"Kendall Griffin",2,3,0,1,2,3,2, 3,5,1,0,0,0,3,6
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",26,"JT Yoho",7,12,4,7,0,0,1, 3,4,1,3,0,0,3,18
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",16,"Steven Davis",1,4,1,3,2,2,0, 1,1,4,2,1,1,3,5
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",17,"Jerran Young",3,8,1,5,0,2,1, 2,3,0,3,0,2,4,7
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Wright St.",4,"Mark Howell",0,0,0,0,0,0,0, 1,1,2,0,1,1,0,0
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",26,"Drew Kelly",2,5,1,2,0,0,2, 2,4,0,1,0,0,4,5
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",16,"Billy Reader",7,9,0,1,0,0,1, 3,4,0,2,0,0,2,14
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",2,"Karam Mashour",0,0,0,0,0,0,0, 0,0,1,1,0,1,0,0
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",30,"Kareem Storey",2,4,0,2,3,5,0, 3,3,2,4,0,0,1,7
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",4,"Jordan Percell",1,2,0,0,0,0,0, 1,1,0,0,0,0,1,2
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",38,"Angelo Warner",5,12,0,4,9,11,4, 3,7,8,1,4,0,2,19
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",18,"Luka Pajkovic",0,3,0,3,4,5,0, 3,3,1,3,1,0,3,4
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",30,"Brent Arrington",3,10,0,4,4,6,1, 1,2,1,2,2,0,4,10
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",34,"Chad Posthumus",5,9,0,0,3,5,3, 9,12,0,2,0,1,4,13
"http://sports.yahoo.com/ncaab/wright-state-raiders-morehead-state-eagles-201312020375","Morehead St.",2,"Greg Dotson",0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",34,"D.J. Irving",6,14,4,5,6,6,0, 1,1,0,2,1,0,1,22
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",23,"Malik Thomas",4,8,1,4,2,2,1, 3,4,2,2,0,0,2,11
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",15,"Travis Robinson",2,2,0,0,0,1,0, 1,1,0,0,0,1,3,4
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",34,"Dom Morris",4,5,0,0,1,1,0, 6,6,0,0,0,2,3,9
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",0,"James Kennedy",0,0,0,0,0,0,0, 1,1,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",2,"Justin Alston",0,0,0,0,0,0,0, 0,0,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",15,"Nathan Dieudonne",1,3,1,2,0,0,0, 6,6,0,2,0,0,4,3
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",32,"John Papale",1,6,0,3,0,0,0, 2,2,1,0,0,1,1,2
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",33,"Maurice Watson Jr.",8,13,1,2,0,1,1, 3,4,7,3,2,0,2,17
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Boston U.",12,"Cedric Hankerson",0,2,0,1,1,2,0, 2,2,0,0,1,0,1,1
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",36,"Umar Shannon",5,14,3,8,2,2,0, 1,1,1,0,1,0,1,15
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",37,"Ike Azotam",7,11,0,0,0,3,4, 11,15,1,3,2,1,2,14
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",22,"Evan Conti",0,6,0,3,2,2,0, 3,3,4,0,0,0,1,2
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",30,"Ousmane Drame",6,10,0,0,4,5,6, 5,11,3,3,1,0,4,16
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",35,"Zaid Hearst",5,12,0,1,0,0,3, 7,10,1,3,1,1,2,10
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",16,"Shaq Shannon",1,3,1,2,0,2,0, 0,0,0,1,1,0,2,3
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",16,"Kasim Chandler",2,9,0,2,0,1,0, 1,1,3,1,1,0,1,4
"http://sports.yahoo.com/ncaab/boston-university-terriers-quinnipiac-bobcats-201312021115","Quinnipiac",8,"AJ Sumbry",1,2,0,0,0,0,1, 0,1,0,1,0,0,2,2
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",25,"Marcus Ware",3,11,0,0,0,0,3, 3,6,3,2,1,0,3,6
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",31,"Marvin Jordan",5,11,4,8,0,0,1, 1,2,0,0,0,0,5,14
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",38,"Antoine Mason",6,17,1,3,7,9,3, 2,5,1,6,0,0,3,20
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",6,"Joe Thomas",0,2,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",24,"Rayvon Harris",1,3,1,1,1,2,0, 4,4,1,2,1,0,4,4
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",24,"Cameron Fowler",2,7,1,2,0,0,1, 2,3,0,3,3,0,3,5
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",6,"Tahjere McCall",0,2,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",20,"Wesley Myers",3,4,1,2,2,3,0, 5,5,1,3,0,0,3,9
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Niagara",26,"Ramone Snowden",0,6,0,5,3,4,0, 5,5,1,2,0,0,3,3
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",19,"Kirk Van Slyke",3,7,1,4,2,2,1, 1,2,0,3,1,3,4,9
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",31,"Kendrick Washington",5,9,0,0,6,7,4, 4,8,6,3,1,1,5,16
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",26,"Brandon Reed",6,10,3,4,0,0,1, 1,2,1,1,0,0,1,15
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",32,"Melvin Johnson III",2,8,1,2,2,2,0, 10,10,2,3,0,1,0,7
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",20,"Ed Townsel",3,6,1,4,2,2,2, 4,6,1,1,1,0,1,9
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",15,"Rakeem Dickerson",1,2,0,0,5,6,0, 4,4,1,0,0,0,1,7
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",9,"Kelvin Downs",1,5,0,0,0,0,1, 2,3,1,0,1,0,2,2
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",24,"Cameron Golden",2,6,0,3,1,3,0, 0,0,1,1,2,0,0,5
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",22,"Raeford Worsham",4,8,0,0,6,8,1, 2,3,1,0,3,2,1,14
"http://sports.yahoo.com/ncaab/niagara-purple-eagles-arkansas-state-red-wolves-201312020022","Arkansas St.",2,"Josh Pierre",0,1,0,1,2,2,0, 1,1,0,0,0,0,0,2
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",24,"Brandon Harris",1,5,1,3,0,0,4, 3,7,3,1,0,0,4,3
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",6,"Aaron Adeoye",0,1,0,0,0,0,0, 1,1,0,0,0,0,4,0
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",20,"Kevin Kaspar",0,3,0,3,0,0,0, 3,3,1,0,0,0,0,0
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",14,"Nigel Snipes",0,2,0,0,0,0,0, 1,1,1,2,0,0,1,0
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",33,"George Fant",4,14,0,0,3,11,5, 3,8,1,0,2,3,2,11
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",36,"T.J. Price",7,23,5,16,5,6,2, 2,4,0,5,4,0,4,24
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",13,"Aleksej Rostov",1,2,0,0,0,3,1, 2,3,0,0,0,1,3,2
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",18,"Payton Hulsey",1,2,1,2,0,0,3, 2,5,4,2,0,0,2,3
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",12,"Brandon Price",3,3,1,1,1,2,1, 1,2,1,2,0,0,2,8
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","W. Kentucky",24,"Ben Lawson",4,6,0,1,3,5,1, 3,4,1,1,0,2,4,11
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",37,"Anthony Henderson",3,6,3,5,3,4,1, 1,2,1,0,1,0,3,12
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",28,"Craig Sealey",5,11,0,0,3,4,4, 4,8,0,0,1,2,2,13
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",14,"Cameron Black",0,1,0,0,0,2,0, 5,5,0,1,0,0,4,0
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",33,"Jehvon Clarke",3,10,0,2,3,4,2, 1,3,6,4,2,2,1,9
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",7,"Josh Gomez",0,1,0,1,1,2,0, 1,1,0,0,0,1,3,1
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",2,"Damarkeo Lyshe",0,0,0,0,0,0,0, 1,1,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",36,"Spencer Parker",5,7,1,2,9,12,1, 5,6,3,6,2,0,5,20
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",31,"Richaun Holmes",4,10,1,1,9,10,1, 6,7,0,1,1,5,3,18
"http://sports.yahoo.com/ncaab/western-kentucky-hilltoppers-bowling-green-falcons-201312020061","Bowling Green",12,"JD Tisdale",0,0,0,0,1,4,0, 1,1,4,2,1,0,4,1
